18/01/2017;005;A;AFN;0,04814000;0,04829000;66,70000000;66,90000000
18/01/2017;009;A;ETB;0,14060000;0,14320000;22,50000000;22,90000000
18/01/2017;015;A;THB;0,09121000;0,09128000;35,29000000;35,31000000
18/01/2017;020;A;PAB;3,22050000;3,22110000;1,00000000;1,00000000
18/01/2017;026;A;VEF;0,32210000;0,32290000;9,97500000;10,00000000
18/01/2017;030;A;BOB;0,45880000;0,46890000;6,87000000;7,02000000
18/01/2017;035;A;GHS;0,74030000;0,75790000;4,25000000;4,35000000
18/01/2017;040;A;CRC;0,00580600;0,00591400;544,68000000;554,68000000
18/01/2017;045;A;SVC;0,36880000;0,36930000;8,72220000;8,73220000
18/01/2017;051;A;NIO;0,10820000;0,11100000;29,02000000;29,77000000
18/01/2017;055;A;DKK;0,46270000;0,46280000;6,95930000;6,96030000
18/01/2017;060;A;ISK;0,02858000;0,02866000;112,40000000;112,69000000
18/01/2017;065;A;NOK;0,38090000;0,38120000;8,45090000;8,45390000
18/01/2017;070;A;SEK;0,36090000;0,36110000;8,91960000;8,92260000
18/01/2017;075;A;CZK;0,12720000;0,12750000;25,26500000;25,31600000
18/01/2017;090;A;GMD;0,07197000;0,07535000;42,75000000;44,75000000
18/01/2017;095;A;DZD;0,02925000;0,02943000;109,43400000;110,11070000
18/01/2017;100;A;KWD;10,54860000;10,55750000;0,30510000;0,30530000
18/01/2017;105;A;BHD;8,53560000;8,55080000;0,37670000;0,37730000
18/01/2017;115;A;IQD;0,00272500;0,00273000;1180,00000000;1182,00000000
18/01/2017;125;A;JOD;4,54620000;4,55150000;0,70770000;0,70840000
18/01/2017;130;A;LYD;2,24820000;2,25960000;1,42550000;1,43250000
18/01/2017;132;A;MKD;0,05558000;0,05618000;57,34000000;57,94000000
18/01/2017;133;A;RSD;0,02773000;0,02783000;115,73000000;116,15000000
18/01/2017;134;A;SDG;0,49910000;0,50270000;6,40820000;6,45320000
18/01/2017;135;A;TND;1,41610000;1,41740000;2,27260000;2,27420000
18/01/2017;136;A;SSP;0,04383000;0,04411000;73,03000000;73,48000000
18/01/2017;138;B;SDR;4,36600000;4,36680000;1,35570000;1,35570000
18/01/2017;139;A;MAD;0,32060000;0,32080000;10,04040000;10,04580000
18/01/2017;145;A;AED;0,87670000;0,87710000;3,67260000;3,67340000
18/01/2017;148;A;STD;0,00014000;0,00014000;23007,50000000;23008,50000000
18/01/2017;150;B;AUD;2,43530000;2,43610000;0,75620000;0,75630000
18/01/2017;155;A;BSD;3,22050000;3,22110000;1,00000000;1,00000000
18/01/2017;160;A;BMD;3,22050000;3,22110000;1,00000000;1,00000000
18/01/2017;165;A;CAD;2,46010000;2,46170000;1,30850000;1,30910000
