19/01/2017;005;A;AFN;0,04799000;0,04815000;66,70000000;66,90000000
19/01/2017;009;A;ETB;0,14090000;0,14340000;22,39000000;22,79000000
19/01/2017;015;A;THB;0,09054000;0,09061000;35,44000000;35,46000000
19/01/2017;020;A;PAB;3,21070000;3,21130000;1,00000000;1,00000000
19/01/2017;026;A;VEF;0,32110000;0,32190000;9,97500000;10,00000000
19/01/2017;030;A;BOB;0,45930000;0,46740000;6,87000000;6,99000000
19/01/2017;035;A;GHS;0,74150000;0,74420000;4,31500000;4,33000000
19/01/2017;040;A;CRC;0,00577500;0,00588200;546,00000000;556,00000000
19/01/2017;045;A;SVC;0,36770000;0,36820000;8,72200000;8,73200000
19/01/2017;051;A;NIO;0,10740000;0,11040000;29,08000000;29,90000000
19/01/2017;055;A;DKK;0,45740000;0,45750000;7,01920000;7,02020000
19/01/2017;060;A;ISK;0,02817000;0,02822000;113,81000000;113,96000000
19/01/2017;065;A;NOK;0,37720000;0,37790000;8,49870000;8,51300000
19/01/2017;070;A;SEK;0,35620000;0,35640000;9,01120000;9,01490000
19/01/2017;075;A;CZK;0,12580000;0,12600000;25,48100000;25,53200000
19/01/2017;090;A;GMD;0,07029000;0,07352000;43,68000000;45,68000000
19/01/2017;095;A;DZD;0,02911000;0,02924000;109,80870000;110,30810000
19/01/2017;100;A;KWD;10,49930000;10,52200000;0,30520000;0,30580000
19/01/2017;105;A;BHD;8,50970000;8,52480000;0,37670000;0,37730000
19/01/2017;115;A;IQD;0,00271400;0,00271900;1181,00000000;1183,00000000
19/01/2017;125;A;JOD;4,52150000;4,53190000;0,70860000;0,71010000
19/01/2017;130;A;LYD;2,24650000;2,25800000;1,42220000;1,42920000
19/01/2017;132;A;MKD;0,05496000;0,05554000;57,82000000;58,42000000
19/01/2017;133;A;RSD;0,02740000;0,02746000;116,96000000;117,17000000
19/01/2017;134;A;SDG;0,49750000;0,50110000;6,40820000;6,45320000
19/01/2017;135;A;TND;1,39860000;1,40090000;2,29230000;2,29560000
19/01/2017;136;A;SSP;0,04368000;0,04396000;73,04700000;73,49700000
19/01/2017;138;B;SDR;4,34540000;4,34620000;1,35340000;1,35340000
19/01/2017;139;A;MAD;0,31800000;0,31820000;10,09220000;10,09760000
19/01/2017;145;A;AED;0,87400000;0,87440000;3,67260000;3,67340000
19/01/2017;148;A;STD;0,00013840;0,00013850;23190,50000000;23191,50000000
19/01/2017;150;B;AUD;2,41860000;2,41940000;0,75330000;0,75340000
19/01/2017;155;A;BSD;3,21070000;3,21130000;1,00000000;1,00000000
19/01/2017;160;A;BMD;3,21070000;3,21130000;1,00000000;1,00000000
